prompt_id,prompt,benchmark,task_type,reference_answer,model_creator,model_name,api_model_identifier,inference_provider,model_type,raw_response,parsed_answer,score,correct,input_tokens,output_tokens,estimated_cost_usd,latency_ms,temperature,reasoning_setting,max_output_tokens,timestamp,status,error_type,error_code,error_message,http_status,retry_count,provider_request_id,response_model_identifier,stop_reason,provider_attempts,provider_response_count,response_cost_usd,failure_retryable,failure_scope,configuration_fingerprint
livecodebench:arc196_d,"There are N towns, numbered 1,2,\ldots,N, arranged in a line in this order.
There are N-1 roads connecting adjacent towns: road j\,(1 \leq j \leq N-1) connects towns j and j+1. For each road j, you can set a strength w_j (an integer that may be negative).
When a person travels along a road, their stamina changes. Specifically, if a person with stamina x travels along road j, their stamina becomes x + w_j.
There are M people who will now move between these towns.
Person i\,(1 \le i \le M) starts with stamina 0 at town S_i and travels to town T_i via the shortest path.
It is guaranteed that |S_i - T_i| > 1. Also, (S_i, T_i) \neq (S_j, T_j) if i \neq j.
Person i’s requirement is as follows:

When departing Town S_i and when arriving at Town T_i, their stamina should be exactly 0. At every other town, their stamina should always be a positive integer.

Assume that there are no changes to stamina other than those due to traveling along roads as described above.
Process Q queries. For the k-th query (1 \le k \le Q), if it is possible to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, print Yes; otherwise, print No.

Input

The input is given from Standard Input in the following format:
N M Q
S_1 T_1
S_2 T_2
\vdots
S_M T_M
L_1 R_1
L_2 R_2
\vdots
L_Q R_Q

Output

Print Q lines.
The k-th line should contain Yes if there is a way to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, and No otherwise.

Constraints


- 3 \le N \le 4 \times 10^5
- 1 \le M \le 2 \times 10^5
- 1 \le Q \le 2 \times 10^5
- 1 \le S_i, T_i \le N
- |S_i - T_i| > 1
- (S_i, T_i) \neq (S_j, T_j)\,(i \neq j)
- 1 \le L_k \le R_k \le M
- All input values are integers.

Sample Input 1

5 4 2
4 2
1 3
3 5
2 4
1 3
2 4

Sample Output 1

Yes
No

For the first query, consider setting the strengths of roads 1, 2, 3, 4 to 1, -1, 1, -1, respectively.

- Person 1 starts at town 4 with stamina 0, visits town 3 with stamina 1, and arrives at town 2 with stamina 0.
- Person 2 starts at town 1 with stamina 0, visits town 2 with stamina 1, and arrives at town 3 with stamina 0.
- Person 3 starts at town 3 with stamina 0, visits town 4 with stamina 1, and arrives at town 5 with stamina 0.

Thus, this configuration satisfies the requirements of persons 1,2,3, so print Yes on the first line.
For the second query, it is impossible to satisfy the requirements of persons 2,3,4 simultaneously, so print No.

Sample Input 2

7 6 3
1 5
2 4
4 6
7 1
5 3
1 6
1 6
4 4
2 5

Sample Output 2

No
Yes
Yes
Return only a complete Python program.",livecodebench,code,"[{""input"": ""5 4 2\n4 2\n1 3\n3 5\n2 4\n1 3\n2 4"", ""output"": ""Yes\nNo""}, {""input"": ""7 6 3\n1 5\n2 4\n4 6\n7 1\n5 3\n1 6\n1 6\n4 4\n2 5"", ""output"": ""No\nYes\nYes""}]",xAI,Grok 4.6,grok-4.6,xai,closed,,,,,0,0,0.0,0.0,provider_default,reasoning_effort=high,4096,2026-09-12T22:53:16.926940+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_d,"There are N towns, numbered 1,2,\ldots,N, arranged in a line in this order.
There are N-1 roads connecting adjacent towns: road j\,(1 \leq j \leq N-1) connects towns j and j+1. For each road j, you can set a strength w_j (an integer that may be negative).
When a person travels along a road, their stamina changes. Specifically, if a person with stamina x travels along road j, their stamina becomes x + w_j.
There are M people who will now move between these towns.
Person i\,(1 \le i \le M) starts with stamina 0 at town S_i and travels to town T_i via the shortest path.
It is guaranteed that |S_i - T_i| > 1. Also, (S_i, T_i) \neq (S_j, T_j) if i \neq j.
Person i’s requirement is as follows:

When departing Town S_i and when arriving at Town T_i, their stamina should be exactly 0. At every other town, their stamina should always be a positive integer.

Assume that there are no changes to stamina other than those due to traveling along roads as described above.
Process Q queries. For the k-th query (1 \le k \le Q), if it is possible to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, print Yes; otherwise, print No.

Input

The input is given from Standard Input in the following format:
N M Q
S_1 T_1
S_2 T_2
\vdots
S_M T_M
L_1 R_1
L_2 R_2
\vdots
L_Q R_Q

Output

Print Q lines.
The k-th line should contain Yes if there is a way to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, and No otherwise.

Constraints


- 3 \le N \le 4 \times 10^5
- 1 \le M \le 2 \times 10^5
- 1 \le Q \le 2 \times 10^5
- 1 \le S_i, T_i \le N
- |S_i - T_i| > 1
- (S_i, T_i) \neq (S_j, T_j)\,(i \neq j)
- 1 \le L_k \le R_k \le M
- All input values are integers.

Sample Input 1

5 4 2
4 2
1 3
3 5
2 4
1 3
2 4

Sample Output 1

Yes
No

For the first query, consider setting the strengths of roads 1, 2, 3, 4 to 1, -1, 1, -1, respectively.

- Person 1 starts at town 4 with stamina 0, visits town 3 with stamina 1, and arrives at town 2 with stamina 0.
- Person 2 starts at town 1 with stamina 0, visits town 2 with stamina 1, and arrives at town 3 with stamina 0.
- Person 3 starts at town 3 with stamina 0, visits town 4 with stamina 1, and arrives at town 5 with stamina 0.

Thus, this configuration satisfies the requirements of persons 1,2,3, so print Yes on the first line.
For the second query, it is impossible to satisfy the requirements of persons 2,3,4 simultaneously, so print No.

Sample Input 2

7 6 3
1 5
2 4
4 6
7 1
5 3
1 6
1 6
4 4
2 5

Sample Output 2

No
Yes
Yes
Return only a complete Python program.",livecodebench,code,"[{""input"": ""5 4 2\n4 2\n1 3\n3 5\n2 4\n1 3\n2 4"", ""output"": ""Yes\nNo""}, {""input"": ""7 6 3\n1 5\n2 4\n4 6\n7 1\n5 3\n1 6\n1 6\n4 4\n2 5"", ""output"": ""No\nYes\nYes""}]",DeepSeek,DeepSeek V4.1 Flash,deepseek-flash,deepseek,open_weight,,,,,0,0,0.0,0.0,provider_default,thinking=enabled;reasoning_effort=high,4096,2026-09-12T22:53:16.930966+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_d,"There are N towns, numbered 1,2,\ldots,N, arranged in a line in this order.
There are N-1 roads connecting adjacent towns: road j\,(1 \leq j \leq N-1) connects towns j and j+1. For each road j, you can set a strength w_j (an integer that may be negative).
When a person travels along a road, their stamina changes. Specifically, if a person with stamina x travels along road j, their stamina becomes x + w_j.
There are M people who will now move between these towns.
Person i\,(1 \le i \le M) starts with stamina 0 at town S_i and travels to town T_i via the shortest path.
It is guaranteed that |S_i - T_i| > 1. Also, (S_i, T_i) \neq (S_j, T_j) if i \neq j.
Person i’s requirement is as follows:

When departing Town S_i and when arriving at Town T_i, their stamina should be exactly 0. At every other town, their stamina should always be a positive integer.

Assume that there are no changes to stamina other than those due to traveling along roads as described above.
Process Q queries. For the k-th query (1 \le k \le Q), if it is possible to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, print Yes; otherwise, print No.

Input

The input is given from Standard Input in the following format:
N M Q
S_1 T_1
S_2 T_2
\vdots
S_M T_M
L_1 R_1
L_2 R_2
\vdots
L_Q R_Q

Output

Print Q lines.
The k-th line should contain Yes if there is a way to set the strengths of the roads so that the requirements of all people L_k, L_k + 1, \ldots, R_k are satisfied, and No otherwise.

Constraints


- 3 \le N \le 4 \times 10^5
- 1 \le M \le 2 \times 10^5
- 1 \le Q \le 2 \times 10^5
- 1 \le S_i, T_i \le N
- |S_i - T_i| > 1
- (S_i, T_i) \neq (S_j, T_j)\,(i \neq j)
- 1 \le L_k \le R_k \le M
- All input values are integers.

Sample Input 1

5 4 2
4 2
1 3
3 5
2 4
1 3
2 4

Sample Output 1

Yes
No

For the first query, consider setting the strengths of roads 1, 2, 3, 4 to 1, -1, 1, -1, respectively.

- Person 1 starts at town 4 with stamina 0, visits town 3 with stamina 1, and arrives at town 2 with stamina 0.
- Person 2 starts at town 1 with stamina 0, visits town 2 with stamina 1, and arrives at town 3 with stamina 0.
- Person 3 starts at town 3 with stamina 0, visits town 4 with stamina 1, and arrives at town 5 with stamina 0.

Thus, this configuration satisfies the requirements of persons 1,2,3, so print Yes on the first line.
For the second query, it is impossible to satisfy the requirements of persons 2,3,4 simultaneously, so print No.

Sample Input 2

7 6 3
1 5
2 4
4 6
7 1
5 3
1 6
1 6
4 4
2 5

Sample Output 2

No
Yes
Yes
Return only a complete Python program.",livecodebench,code,"[{""input"": ""5 4 2\n4 2\n1 3\n3 5\n2 4\n1 3\n2 4"", ""output"": ""Yes\nNo""}, {""input"": ""7 6 3\n1 5\n2 4\n4 6\n7 1\n5 3\n1 6\n1 6\n4 4\n2 5"", ""output"": ""No\nYes\nYes""}]",Qwen / Alibaba,Qwen3.8 2.4T-A95B,qwen/qwen3.8-2.4t-a95b,openrouter,open_weight,,,,,0,0,0.0,0.0,provider_default,thinking_only,4096,2026-09-12T22:53:16.934883+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_c,"There is a directed graph with 2N vertices and 2N-1 edges.
The vertices are numbered 1, 2, \ldots, 2N, and the i-th edge is a directed edge from vertex i to vertex i+1.
You are given a length-2N string S = S_1 S_2 \ldots S_{2N} consisting of N Ws and N Bs.
Vertex i is colored white if S_i is W, and black if S_i is B.
You will perform the following series of operations:

- Partition the 2N vertices into N pairs, each consisting of one white vertex and one black vertex.
- For each pair, add a directed edge from the white vertex to the black vertex.

Print the number, modulo 998244353, of ways to partition the vertices into N pairs such that the final graph is strongly connected.
 Notes on strongly connectedness
A directed graph is strongly connected if and only if it is possible to travel from any vertex to any vertex by following edges.

Input

The input is given from Standard Input in the following format:
N
S

Output

Print the number, modulo 998244353, of ways to partition the vertices into N pairs so that the final graph is strongly connected.

Constraints


- 1 \le N \le 2\times 10^5
- S is a length 2N string consisting of N Ws and N Bs.
- N is an integer.

Sample Input 1

2
BWBW

Sample Output 1

1

Vertices 2,4 are white, and vertices 1,3 are black.
Let (u,v) denote an edge from vertex u to vertex v.
If we pair up vertices as (2,1), (4,3), the final graph have the edges (1,2), (2,3), (3,4), (2,1), (4,3). In this case, for example, it is impossible to travel from vertex 3 to vertex 1 by following edges, so this graph is not strongly connected.
If we pair up vertices as (2,3), (4,1), the final graph have the edges (1,2), (2,3), (3,4), (2,3), (4,1). This graph is strongly connected.
Therefore, there is exactly 1 way to pair up the vertices that satisfies the condition.

Sample Input 2

4
BWWBWBWB

Sample Output 2

0

No matter how you pair up the vertices, you cannot satisfy the condition.

Sample Input 3

9
BWWBWBBBWWBWBBWWBW

Sample Output 3

240792
Return only a complete Python program.",livecodebench,code,"[{""input"": ""2\nBWBW"", ""output"": ""1""}, {""input"": ""4\nBWWBWBWB"", ""output"": ""0""}, {""input"": ""9\nBWWBWBBBWWBWBBWWBW"", ""output"": ""240792""}]",OpenAI,GPT-5.6 Sol,gpt-5.6-sol,openai,closed,,,,,0,0,0.0,0.0,provider_default,reasoning_effort=medium,4096,2026-09-12T22:53:16.938046+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_c,"There is a directed graph with 2N vertices and 2N-1 edges.
The vertices are numbered 1, 2, \ldots, 2N, and the i-th edge is a directed edge from vertex i to vertex i+1.
You are given a length-2N string S = S_1 S_2 \ldots S_{2N} consisting of N Ws and N Bs.
Vertex i is colored white if S_i is W, and black if S_i is B.
You will perform the following series of operations:

- Partition the 2N vertices into N pairs, each consisting of one white vertex and one black vertex.
- For each pair, add a directed edge from the white vertex to the black vertex.

Print the number, modulo 998244353, of ways to partition the vertices into N pairs such that the final graph is strongly connected.
 Notes on strongly connectedness
A directed graph is strongly connected if and only if it is possible to travel from any vertex to any vertex by following edges.

Input

The input is given from Standard Input in the following format:
N
S

Output

Print the number, modulo 998244353, of ways to partition the vertices into N pairs so that the final graph is strongly connected.

Constraints


- 1 \le N \le 2\times 10^5
- S is a length 2N string consisting of N Ws and N Bs.
- N is an integer.

Sample Input 1

2
BWBW

Sample Output 1

1

Vertices 2,4 are white, and vertices 1,3 are black.
Let (u,v) denote an edge from vertex u to vertex v.
If we pair up vertices as (2,1), (4,3), the final graph have the edges (1,2), (2,3), (3,4), (2,1), (4,3). In this case, for example, it is impossible to travel from vertex 3 to vertex 1 by following edges, so this graph is not strongly connected.
If we pair up vertices as (2,3), (4,1), the final graph have the edges (1,2), (2,3), (3,4), (2,3), (4,1). This graph is strongly connected.
Therefore, there is exactly 1 way to pair up the vertices that satisfies the condition.

Sample Input 2

4
BWWBWBWB

Sample Output 2

0

No matter how you pair up the vertices, you cannot satisfy the condition.

Sample Input 3

9
BWWBWBBBWWBWBBWWBW

Sample Output 3

240792
Return only a complete Python program.",livecodebench,code,"[{""input"": ""2\nBWBW"", ""output"": ""1""}, {""input"": ""4\nBWWBWBWB"", ""output"": ""0""}, {""input"": ""9\nBWWBWBBBWWBWBBWWBW"", ""output"": ""240792""}]",Anthropic,Claude Opus 5,claude-opus-5,anthropic,closed,,,,,0,0,0.0,0.0,provider_default,adaptive_thinking;effort=high,4096,2026-09-12T22:53:16.940819+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_c,"There is a directed graph with 2N vertices and 2N-1 edges.
The vertices are numbered 1, 2, \ldots, 2N, and the i-th edge is a directed edge from vertex i to vertex i+1.
You are given a length-2N string S = S_1 S_2 \ldots S_{2N} consisting of N Ws and N Bs.
Vertex i is colored white if S_i is W, and black if S_i is B.
You will perform the following series of operations:

- Partition the 2N vertices into N pairs, each consisting of one white vertex and one black vertex.
- For each pair, add a directed edge from the white vertex to the black vertex.

Print the number, modulo 998244353, of ways to partition the vertices into N pairs such that the final graph is strongly connected.
 Notes on strongly connectedness
A directed graph is strongly connected if and only if it is possible to travel from any vertex to any vertex by following edges.

Input

The input is given from Standard Input in the following format:
N
S

Output

Print the number, modulo 998244353, of ways to partition the vertices into N pairs so that the final graph is strongly connected.

Constraints


- 1 \le N \le 2\times 10^5
- S is a length 2N string consisting of N Ws and N Bs.
- N is an integer.

Sample Input 1

2
BWBW

Sample Output 1

1

Vertices 2,4 are white, and vertices 1,3 are black.
Let (u,v) denote an edge from vertex u to vertex v.
If we pair up vertices as (2,1), (4,3), the final graph have the edges (1,2), (2,3), (3,4), (2,1), (4,3). In this case, for example, it is impossible to travel from vertex 3 to vertex 1 by following edges, so this graph is not strongly connected.
If we pair up vertices as (2,3), (4,1), the final graph have the edges (1,2), (2,3), (3,4), (2,3), (4,1). This graph is strongly connected.
Therefore, there is exactly 1 way to pair up the vertices that satisfies the condition.

Sample Input 2

4
BWWBWBWB

Sample Output 2

0

No matter how you pair up the vertices, you cannot satisfy the condition.

Sample Input 3

9
BWWBWBBBWWBWBBWWBW

Sample Output 3

240792
Return only a complete Python program.",livecodebench,code,"[{""input"": ""2\nBWBW"", ""output"": ""1""}, {""input"": ""4\nBWWBWBWB"", ""output"": ""0""}, {""input"": ""9\nBWWBWBBBWWBWBBWWBW"", ""output"": ""240792""}]",xAI,Grok 4.6,grok-4.6,xai,closed,,,,,0,0,0.0,0.0,provider_default,reasoning_effort=high,4096,2026-09-12T22:53:16.943459+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_c,"There is a directed graph with 2N vertices and 2N-1 edges.
The vertices are numbered 1, 2, \ldots, 2N, and the i-th edge is a directed edge from vertex i to vertex i+1.
You are given a length-2N string S = S_1 S_2 \ldots S_{2N} consisting of N Ws and N Bs.
Vertex i is colored white if S_i is W, and black if S_i is B.
You will perform the following series of operations:

- Partition the 2N vertices into N pairs, each consisting of one white vertex and one black vertex.
- For each pair, add a directed edge from the white vertex to the black vertex.

Print the number, modulo 998244353, of ways to partition the vertices into N pairs such that the final graph is strongly connected.
 Notes on strongly connectedness
A directed graph is strongly connected if and only if it is possible to travel from any vertex to any vertex by following edges.

Input

The input is given from Standard Input in the following format:
N
S

Output

Print the number, modulo 998244353, of ways to partition the vertices into N pairs so that the final graph is strongly connected.

Constraints


- 1 \le N \le 2\times 10^5
- S is a length 2N string consisting of N Ws and N Bs.
- N is an integer.

Sample Input 1

2
BWBW

Sample Output 1

1

Vertices 2,4 are white, and vertices 1,3 are black.
Let (u,v) denote an edge from vertex u to vertex v.
If we pair up vertices as (2,1), (4,3), the final graph have the edges (1,2), (2,3), (3,4), (2,1), (4,3). In this case, for example, it is impossible to travel from vertex 3 to vertex 1 by following edges, so this graph is not strongly connected.
If we pair up vertices as (2,3), (4,1), the final graph have the edges (1,2), (2,3), (3,4), (2,3), (4,1). This graph is strongly connected.
Therefore, there is exactly 1 way to pair up the vertices that satisfies the condition.

Sample Input 2

4
BWWBWBWB

Sample Output 2

0

No matter how you pair up the vertices, you cannot satisfy the condition.

Sample Input 3

9
BWWBWBBBWWBWBBWWBW

Sample Output 3

240792
Return only a complete Python program.",livecodebench,code,"[{""input"": ""2\nBWBW"", ""output"": ""1""}, {""input"": ""4\nBWWBWBWB"", ""output"": ""0""}, {""input"": ""9\nBWWBWBBBWWBWBBWWBW"", ""output"": ""240792""}]",DeepSeek,DeepSeek V4.1 Flash,deepseek-flash,deepseek,open_weight,,,,,0,0,0.0,0.0,provider_default,thinking=enabled;reasoning_effort=high,4096,2026-09-12T22:53:16.945973+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_c,"There is a directed graph with 2N vertices and 2N-1 edges.
The vertices are numbered 1, 2, \ldots, 2N, and the i-th edge is a directed edge from vertex i to vertex i+1.
You are given a length-2N string S = S_1 S_2 \ldots S_{2N} consisting of N Ws and N Bs.
Vertex i is colored white if S_i is W, and black if S_i is B.
You will perform the following series of operations:

- Partition the 2N vertices into N pairs, each consisting of one white vertex and one black vertex.
- For each pair, add a directed edge from the white vertex to the black vertex.

Print the number, modulo 998244353, of ways to partition the vertices into N pairs such that the final graph is strongly connected.
 Notes on strongly connectedness
A directed graph is strongly connected if and only if it is possible to travel from any vertex to any vertex by following edges.

Input

The input is given from Standard Input in the following format:
N
S

Output

Print the number, modulo 998244353, of ways to partition the vertices into N pairs so that the final graph is strongly connected.

Constraints


- 1 \le N \le 2\times 10^5
- S is a length 2N string consisting of N Ws and N Bs.
- N is an integer.

Sample Input 1

2
BWBW

Sample Output 1

1

Vertices 2,4 are white, and vertices 1,3 are black.
Let (u,v) denote an edge from vertex u to vertex v.
If we pair up vertices as (2,1), (4,3), the final graph have the edges (1,2), (2,3), (3,4), (2,1), (4,3). In this case, for example, it is impossible to travel from vertex 3 to vertex 1 by following edges, so this graph is not strongly connected.
If we pair up vertices as (2,3), (4,1), the final graph have the edges (1,2), (2,3), (3,4), (2,3), (4,1). This graph is strongly connected.
Therefore, there is exactly 1 way to pair up the vertices that satisfies the condition.

Sample Input 2

4
BWWBWBWB

Sample Output 2

0

No matter how you pair up the vertices, you cannot satisfy the condition.

Sample Input 3

9
BWWBWBBBWWBWBBWWBW

Sample Output 3

240792
Return only a complete Python program.",livecodebench,code,"[{""input"": ""2\nBWBW"", ""output"": ""1""}, {""input"": ""4\nBWWBWBWB"", ""output"": ""0""}, {""input"": ""9\nBWWBWBBBWWBWBBWWBW"", ""output"": ""240792""}]",Qwen / Alibaba,Qwen3.8 2.4T-A95B,qwen/qwen3.8-2.4t-a95b,openrouter,open_weight,,,,,0,0,0.0,0.0,provider_default,thinking_only,4096,2026-09-12T22:53:16.948237+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_b,"There is a grid of H rows and W columns.
The rows are numbered 0,1,\ldots,H-1 from top to bottom, and the columns are numbered 0,1,\ldots,W-1 from left to right.
Let (i,j) denote the cell at row i and column j.
You are given H strings S_0, S_1, \ldots, S_{H-1}, each of which is of length W and consists of A and B.
In each cell, one of the following two types of tiles is placed.
Let S_{ij} denote the (j+1)-th character (0 \le j \le W-1) of the string S_i. The type of tile placed in cell (i,j) is S_{ij}.

- Type A: A single line segment is drawn on the tile’s surface, connecting the midpoints of two adjacent edges.



- Type B: A single line segment is drawn on the tile’s surface, connecting the midpoints of two opposite edges.


These tiles can be freely rotated. When focusing only on the pattern formed by the line segments, there are four ways to rotate a Type-A tile and two ways to rotate a Type-B tile. Therefore, if we distinguish placements only by the pattern of line segments, the number of ways to place the tiles is 4^a \times 2^b, where a is the number of Type-A tiles and b is the number of Type-B tiles.
Among these ways, print the number, modulo 998244353, of ways such that the line segments on the tiles have no dead ends when viewing the grid as a torus.
Here, ""the line segments on the tiles have no dead ends when viewing the grid as a torus"" if and only if the following two conditions are satisfied for every cell (i,j):

- Both of the following exist, or neither of the following exists:
- the line segment drawn in the cell (i,j), whose endpoint is the midpoint of the right edge of the cell (i,j)
- the line segment drawn in the cell (i,(j+1)\bmod W), whose endpoint is the midpoint of the left edge of the cell (i,(j+1)\bmod W)


- Both of the following exist, or neither of the following exists:
- the line segment drawn in the cell (i,j), whose endpoint is the midpoint of the bottom edge of the cell (i,j)
- the line segment drawn in the cell ((i+1)\bmod H,j), whose endpoint is the midpoint of the top edge of the cell ((i+1)\bmod H,j)



For example, the following placement satisfies the condition:

The following placement does not satisfy the condition. Specifically, while there is no line segment whose endpoint is the midpoint of the right edge of the tile in cell (0,2), there is a line segment whose endpoint is the midpoint of the left edge of the tile in cell (0,0), so the condition is not satisfied.

You are given T test cases; solve each of them.

Input

The input is given from Standard Input in the following format:
T
case_1
case_2
\vdots
case_T

Each case is given in the following format:
H W
S_0
S_1
\vdots
S_{H-1}

Output

For each test case, print the number, modulo 998244353, of placements that satisfies the condition, in separate lines.

Constraints


- 1 \le T \le 10^5
- 2 \le H,W
- HW\leq 10^6
- S_i\,(0\le i\le H-1) are length-W strings consisting of A and B.
- The sum of H W over all test cases is at most 10^6.
- T, H, and W are integers.

Sample Input 1

3
3 3
AAB
AAB
BBB
3 3
BBA
ABA
AAB
3 4
BAAB
BABA
BBAA

Sample Output 1

2
0
2

One valid placement for the first test case is shown in the following image:
Return only a complete Python program.",livecodebench,code,"[{""input"": ""3\n3 3\nAAB\nAAB\nBBB\n3 3\nBBA\nABA\nAAB\n3 4\nBAAB\nBABA\nBBAA"", ""output"": ""2\n0\n2""}]",OpenAI,GPT-5.6 Sol,gpt-5.6-sol,openai,closed,,,,,0,0,0.0,0.0,provider_default,reasoning_effort=medium,4096,2026-09-12T22:53:16.950824+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
livecodebench:arc196_b,"There is a grid of H rows and W columns.
The rows are numbered 0,1,\ldots,H-1 from top to bottom, and the columns are numbered 0,1,\ldots,W-1 from left to right.
Let (i,j) denote the cell at row i and column j.
You are given H strings S_0, S_1, \ldots, S_{H-1}, each of which is of length W and consists of A and B.
In each cell, one of the following two types of tiles is placed.
Let S_{ij} denote the (j+1)-th character (0 \le j \le W-1) of the string S_i. The type of tile placed in cell (i,j) is S_{ij}.

- Type A: A single line segment is drawn on the tile’s surface, connecting the midpoints of two adjacent edges.



- Type B: A single line segment is drawn on the tile’s surface, connecting the midpoints of two opposite edges.


These tiles can be freely rotated. When focusing only on the pattern formed by the line segments, there are four ways to rotate a Type-A tile and two ways to rotate a Type-B tile. Therefore, if we distinguish placements only by the pattern of line segments, the number of ways to place the tiles is 4^a \times 2^b, where a is the number of Type-A tiles and b is the number of Type-B tiles.
Among these ways, print the number, modulo 998244353, of ways such that the line segments on the tiles have no dead ends when viewing the grid as a torus.
Here, ""the line segments on the tiles have no dead ends when viewing the grid as a torus"" if and only if the following two conditions are satisfied for every cell (i,j):

- Both of the following exist, or neither of the following exists:
- the line segment drawn in the cell (i,j), whose endpoint is the midpoint of the right edge of the cell (i,j)
- the line segment drawn in the cell (i,(j+1)\bmod W), whose endpoint is the midpoint of the left edge of the cell (i,(j+1)\bmod W)


- Both of the following exist, or neither of the following exists:
- the line segment drawn in the cell (i,j), whose endpoint is the midpoint of the bottom edge of the cell (i,j)
- the line segment drawn in the cell ((i+1)\bmod H,j), whose endpoint is the midpoint of the top edge of the cell ((i+1)\bmod H,j)



For example, the following placement satisfies the condition:

The following placement does not satisfy the condition. Specifically, while there is no line segment whose endpoint is the midpoint of the right edge of the tile in cell (0,2), there is a line segment whose endpoint is the midpoint of the left edge of the tile in cell (0,0), so the condition is not satisfied.

You are given T test cases; solve each of them.

Input

The input is given from Standard Input in the following format:
T
case_1
case_2
\vdots
case_T

Each case is given in the following format:
H W
S_0
S_1
\vdots
S_{H-1}

Output

For each test case, print the number, modulo 998244353, of placements that satisfies the condition, in separate lines.

Constraints


- 1 \le T \le 10^5
- 2 \le H,W
- HW\leq 10^6
- S_i\,(0\le i\le H-1) are length-W strings consisting of A and B.
- The sum of H W over all test cases is at most 10^6.
- T, H, and W are integers.

Sample Input 1

3
3 3
AAB
AAB
BBB
3 3
BBA
ABA
AAB
3 4
BAAB
BABA
BBAA

Sample Output 1

2
0
2

One valid placement for the first test case is shown in the following image:
Return only a complete Python program.",livecodebench,code,"[{""input"": ""3\n3 3\nAAB\nAAB\nBBB\n3 3\nBBA\nABA\nAAB\n3 4\nBAAB\nBABA\nBBAA"", ""output"": ""2\n0\n2""}]",Anthropic,Claude Opus 5,claude-opus-5,anthropic,closed,,,,,0,0,0.0,0.0,provider_default,adaptive_thinking;effort=high,4096,2026-09-12T22:53:16.953673+00:00,skipped_model,model_disabled_after_provider_failure,,No call made after an earlier provider/model failure in this run.,,0,,,,,,,,,
